TransactionID,Date,CustomerID,ProductID,Branch,Quantity,UnitPrice,SalesAmount,Rating,ReviewCategory
TXN000298,2021-09-06,CUST00945,PRD0459,Abha,7,281.51,1970.57,4,Poor
TXN000299,2024-02-17,CUST00497,PRD0476,Riyadh North,11,220.61,2426.71,4,Average
TXN000300,2021-07-08,CUST04810,PRD0318,Tabuk,6,471.16,2826.96,2,Excellent
TXN000301,2024-04-19,CUST01850,PRD0779,Jeddah Central,4,27.08,108.32,3,Poor
TXN000302,2024-01-23,CUST02163,PRD0342,Dammam,8,448.59,3588.72,1,Excellent
TXN000303,2022-05-22,CUST00354,PRD0556,Hail,5,448.97,2244.85,3,Poor
TXN000304,2021-06-08,CUST02822,PRD0120,Khobar,9,50.9,458.1,1,Average
TXN000305,2022-03-31,CUST04869,PRD0167,Hail,8,30.47,243.76,3,Average
TXN000306,2024-05-09,CUST00420,PRD0424,Tabuk,2,57.07,114.14,5,Poor
TXN000307,2023-05-26,CUST02877,PRD0315,Khobar,8,184.22,1473.76,3,Poor
TXN000308,2020-09-05,CUST01243,PRD0525,Jeddah Central,10,396.17,3961.7,4,Good
TXN000309,2022-04-27,CUST00203,PRD0520,Makkah,6,137.84,827.04,5,Excellent
TXN000310,2025-10-29,CUST03115,PRD0520,Abha,5,478.54,2392.7,3,Poor
TXN000311,2019-02-16,CUST04895,PRD0445,Jeddah Central,7,363.16,2542.12,4,Excellent
TXN000312,2021-06-13,CUST04489,PRD0532,Tabuk,3,466.09,1398.27,1,Poor
TXN000313,2023-12-11,CUST03838,PRD0468,Riyadh North,8,300.09,2400.72,2,Poor
TXN000314,2020-08-14,CUST04828,PRD0386,Jeddah Central,4,251.02,1004.08,4,Excellent
TXN000315,2019-12-16,CUST02930,PRD0057,Riyadh South,8,380.85,3046.8,2,Poor
TXN000316,2020-12-07,CUST03334,PRD0192,Abha,11,397.52,4372.72,2,Average
TXN000317,2021-04-06,CUST01982,PRD0168,Riyadh North,4,100.33,401.32,2,Good
TXN000318,2025-12-01,CUST03106,PRD0604,Riyadh North,4,129.85,519.4,4,Excellent
TXN000319,2023-03-28,CUST00019,PRD0580,Khobar,5,355.32,1776.6,5,Average
TXN000320,2020-06-18,CUST03210,PRD0196,Dammam,6,221.63,1329.78,2,Average
TXN000321,2020-01-06,CUST03952,PRD0140,Riyadh North,9,175.1,1575.9,1,Poor
TXN000322,2021-12-21,CUST04553,PRD0260,Dammam,9,443.46,3991.14,3,Poor
TXN000323,2022-10-27,CUST04741,PRD0252,Abha,2,62.64,125.28,1,Average
TXN000324,2020-11-13,CUST01173,PRD0371,Abha,6,481.73,2890.38,1,Average
TXN000325,2021-10-11,CUST02480,PRD0455,Jeddah Central,7,381.27,2668.89,3,Average
TXN000326,2019-05-03,CUST03476,PRD0492,Abha,9,430.52,3874.68,5,Poor
TXN000327,2025-02-07,CUST00345,PRD0407,Makkah,1,340.97,340.97,5,Good
TXN000328,2020-11-22,CUST03937,PRD0126,Riyadh North,4,444.42,1777.68,1,Average
TXN000329,2025-04-13,CUST04849,PRD0411,Hail,7,461.64,3231.48,2,Poor
TXN000330,2025-05-06,CUST04255,PRD0538,Tabuk,8,83.94,671.52,2,Excellent
TXN000331,2021-10-27,CUST03349,PRD0162,Jeddah Central,5,285.86,1429.3,5,Excellent
TXN000332,2024-04-25,CUST02462,PRD0683,Riyadh South,10,199.19,1991.9,4,Excellent
TXN000333,2021-08-18,CUST04150,PRD0200,Riyadh North,3,273.24,819.72,4,Excellent
TXN000334,2019-03-21,CUST01465,PRD0332,Abha,2,352.28,704.56,4,Average
TXN000335,2022-10-18,CUST00174,PRD0702,Jeddah Central,2,79.28,158.56,2,Excellent
TXN000336,2019-12-03,CUST03003,PRD0741,Madinah,8,183.62,1468.96,1,Poor
TXN000337,2022-02-02,CUST00559,PRD0543,Riyadh North,8,311.66,2493.28,3,Poor
TXN000338,2023-08-28,CUST00147,PRD0135,Riyadh South,8,163.17,1305.36,3,Good
TXN000339,2023-07-20,CUST02072,PRD0698,Madinah,11,287.72,3164.92,2,Excellent
TXN000340,2021-07-30,CUST04380,PRD0739,Dammam,7,32.42,226.94,3,Good
TXN000341,2021-04-06,CUST04159,PRD0014,Tabuk,10,483.96,4839.6,2,Good
TXN000342,2025-03-24,CUST00086,PRD0222,Khobar,7,269.78,1888.46,1,Excellent
TXN000343,2021-11-29,CUST01258,PRD0344,Makkah,8,489.02,3912.16,2,Poor
TXN000344,2024-06-11,CUST04355,PRD0078,Dammam,5,372.06,1860.3,5,Excellent
TXN000345,2025-12-18,CUST02990,PRD0650,Riyadh North,8,8.45,67.6,1,Poor
TXN000346,2024-07-26,CUST00227,PRD0624,Hail,8,336.31,2690.48,2,Average
TXN000347,2019-10-29,CUST04607,PRD0586,Jeddah Central,3,27.88,83.64,5,Average
TXN000348,2020-06-01,CUST04630,PRD0244,Tabuk,4,353.99,1415.96,1,Average
TXN000349,2025-06-14,CUST04797,PRD0663,Dammam,4,378.21,1512.84,5,Good
TXN000350,2025-08-27,CUST03048,PRD0106,Dammam,6,270.09,1620.54,1,Excellent
TXN000351,2023-10-25,CUST00683,PRD0217,Madinah,10,324.73,3247.3,5,Good
TXN000352,2019-03-21,CUST03765,PRD0478,Madinah,6,416.09,2496.54,1,Average
TXN000353,2021-01-21,CUST01952,PRD0307,Hail,9,406.3,3656.7,4,Good
TXN000354,2023-04-28,CUST04237,PRD0134,Abha,6,302.64,1815.84,2,Excellent
TXN000355,2020-12-29,CUST03849,PRD0308,Tabuk,11,289.68,3186.48,2,Poor
TXN000356,2024-03-03,CUST02113,PRD0492,Madinah,3,441.52,1324.56,2,Average
TXN000357,2021-03-20,CUST03789,PRD0645,Abha,6,430.66,2583.96,4,Good
TXN000358,2025-10-08,CUST02766,PRD0386,Khobar,6,240.89,1445.34,3,Good
TXN000359,2024-10-24,CUST01284,PRD0693,Hail,11,26.29,289.19,5,Excellent
TXN000360,2021-07-16,CUST02432,PRD0277,Jeddah Central,9,325.4,2928.6,3,Poor
TXN000361,2025-07-08,CUST00409,PRD0429,Hail,1,315.11,315.11,3,Excellent
TXN000362,2025-09-29,CUST03957,PRD0068,Makkah,7,351.01,2457.07,4,Poor
TXN000363,2020-06-06,CUST01134,PRD0295,Jeddah Central,3,205.73,617.19,3,Average
TXN000364,2025-08-29,CUST04912,PRD0158,Makkah,1,114.31,114.31,1,Excellent
TXN000365,2022-01-04,CUST02721,PRD0645,Jeddah Central,1,456.62,456.62,4,Good
TXN000366,2020-03-21,CUST01511,PRD0728,Jeddah Central,2,377.31,754.62,4,Average
TXN000367,2019-09-27,CUST02690,PRD0265,Khobar,8,480.2,3841.6,5,Excellent
TXN000368,2019-02-17,CUST01032,PRD0650,Hail,2,263.24,526.48,2,Good
TXN000369,2022-09-13,CUST02236,PRD0626,Tabuk,9,492.6,4433.4,3,Good
TXN000370,2020-10-08,CUST02647,PRD0590,Hail,9,320.5,2884.5,4,Poor
TXN000371,2024-05-25,CUST02042,PRD0489,Hail,2,491.55,983.1,1,Good
TXN000372,2020-11-11,CUST03810,PRD0442,Makkah,3,372.17,1116.51,4,Average
TXN000373,2019-02-13,CUST04958,PRD0044,Hail,12,105.38,1264.56,1,Excellent
TXN000374,2019-08-16,CUST03331,PRD0443,Riyadh South,5,422,2110,3,Average
TXN000375,2020-08-19,CUST02662,PRD0463,Dammam,9,247,2223,3,Excellent
TXN000376,2022-03-09,CUST03282,PRD0181,Hail,11,128.05,1408.55,4,Good
TXN000377,2019-09-08,CUST02980,PRD0753,Madinah,7,224.22,1569.54,5,Good
TXN000378,2025-12-22,CUST04707,PRD0202,Khobar,5,478.2,2391,5,Excellent
TXN000379,2022-02-09,CUST04833,PRD0328,Jeddah Central,4,370.97,1483.88,3,Good
TXN000380,2024-10-03,CUST02740,PRD0481,Tabuk,9,348.49,3136.41,2,Good
TXN000381,2024-09-23,CUST03944,PRD0101,Makkah,4,126.91,507.64,3,Average
TXN000382,2021-10-15,CUST01482,PRD0645,Makkah,11,108.05,1188.55,4,Average
TXN000383,2020-02-20,CUST03897,PRD0184,Madinah,3,150.09,450.27,1,Average
TXN000384,2021-02-20,CUST01981,PRD0732,Makkah,8,82.85,662.8,3,Excellent
TXN000385,2022-08-20,CUST02037,PRD0075,Jeddah Central,7,28.86,202.02,3,Excellent
TXN000386,2019-04-27,CUST02921,PRD0500,Dammam,12,49.44,593.28,5,Poor
TXN000387,2019-08-10,CUST00429,PRD0602,Madinah,5,318.85,1594.25,2,Good
TXN000388,2022-05-10,CUST00645,PRD0350,Hail,7,156.25,1093.75,5,Good
TXN000389,2023-03-01,CUST01906,PRD0382,Abha,2,70.14,140.28,1,Poor
TXN000390,2024-10-18,CUST02044,PRD0078,Dammam,10,50.11,501.1,1,Average
TXN000391,2021-07-03,CUST02081,PRD0747,Riyadh South,12,158.48,1901.76,5,Poor
TXN000392,2020-03-26,CUST02573,PRD0342,Dammam,12,251.12,3013.44,4,Excellent
TXN000393,2023-05-26,CUST04219,PRD0443,Jeddah Central,4,90.97,363.88,3,Poor
TXN000394,2021-10-04,CUST03363,PRD0018,Jeddah Central,7,64.56,451.92,1,Average
TXN000395,2023-11-07,CUST00007,PRD0244,Tabuk,6,70.05,420.3,4,Excellent
TXN000396,2022-07-04,CUST02576,PRD0043,Hail,5,81.15,405.75,5,Poor
TXN000397,2024-08-13,CUST04880,PRD0368,Tabuk,11,327.8,3605.8,4,Excellent
TXN000398,2022-06-07,CUST03461,PRD0195,Riyadh North,11,111.81,1229.91,5,Excellent
TXN000399,2025-08-25,CUST02331,PRD0039,Khobar,2,26.85,53.7,1,Excellent
TXN000400,2021-06-05,CUST04207,PRD0615,Abha,3,245.37,736.11,5,Excellent
TXN000401,2025-01-12,CUST03201,PRD0609,Riyadh South,4,23.94,95.76,4,Good
TXN000402,2025-03-22,CUST04164,PRD0536,Tabuk,2,206.78,413.56,5,Average
TXN000403,2019-12-29,CUST03445,PRD0541,Hail,11,179.84,1978.24,1,Average
TXN000404,2019-05-25,CUST03279,PRD0677,Abha,10,194,1940,5,Good
TXN000405,2023-04-07,CUST00099,PRD0491,Tabuk,3,264.38,793.14,2,Poor
TXN000406,2020-10-03,CUST04539,PRD0002,Riyadh South,12,320.97,3851.64,3,Poor
TXN000407,2020-09-24,CUST02882,PRD0648,Khobar,4,231.76,927.04,3,Excellent
TXN000408,2024-03-24,CUST00236,PRD0529,Abha,4,364.94,1459.76,2,Excellent
TXN000409,2023-06-28,CUST04264,PRD0619,Hail,8,476.39,3811.12,5,Average
TXN000410,2020-02-27,CUST02327,PRD0657,Hail,5,176.61,883.05,5,Good
TXN000411,2023-08-14,CUST03939,PRD0473,Madinah,2,133.81,267.62,5,Excellent
TXN000412,2023-11-16,CUST03424,PRD0389,Tabuk,9,259.98,2339.82,3,Excellent
TXN000413,2025-04-17,CUST00689,PRD0346,Khobar,8,447.14,3577.12,3,Average
TXN000414,2023-11-01,CUST02994,PRD0047,Khobar,6,336.07,2016.42,2,Average
TXN000415,2021-10-16,CUST03596,PRD0769,Makkah,2,254.37,508.74,5,Good
TXN000416,2019-03-08,CUST04336,PRD0738,Dammam,1,71.68,71.68,4,Average
TXN000417,2021-05-26,CUST03950,PRD0246,Makkah,8,353.24,2825.92,1,Good
TXN000418,2020-02-12,CUST03941,PRD0388,Riyadh South,8,345.32,2762.56,5,Good
TXN000419,2023-08-30,CUST03937,PRD0111,Jeddah Central,6,145.17,871.02,1,Excellent
TXN000420,2020-08-11,CUST03072,PRD0269,Madinah,11,33.5,368.5,3,Average
TXN000421,2019-04-08,CUST02424,PRD0674,Hail,1,498.41,498.41,1,Excellent
TXN000422,2025-04-27,CUST04654,PRD0601,Tabuk,9,422.25,3800.25,4,Poor
TXN000423,2021-08-28,CUST02539,PRD0533,Khobar,9,241.76,2175.84,1,Poor
TXN000424,2021-05-28,CUST02311,PRD0014,Makkah,4,400.18,1600.72,5,Good
TXN000425,2019-09-01,CUST02385,PRD0029,Makkah,1,292.23,292.23,3,Good
TXN000426,2025-11-24,CUST00146,PRD0315,Tabuk,10,468.74,4687.4,3,Excellent
TXN000427,2023-11-28,CUST03382,PRD0582,Dammam,10,481.08,4810.8,3,Poor
TXN000428,2023-05-07,CUST01595,PRD0157,Dammam,9,311.5,2803.5,1,Poor
TXN000429,2020-10-04,CUST02682,PRD0149,Khobar,6,81.83,490.98,1,Excellent
TXN000430,2020-11-10,CUST01839,PRD0131,Madinah,4,23.49,93.96,1,Average
TXN000431,2023-04-15,CUST00837,PRD0762,Jeddah Central,8,228.55,1828.4,3,Excellent
TXN000432,2023-02-20,CUST02150,PRD0532,Riyadh South,10,369.61,3696.1,5,Good
TXN000433,2024-09-07,CUST03298,PRD0013,Khobar,6,39.38,236.28,1,Excellent
TXN000434,2021-01-06,CUST04319,PRD0223,Abha,10,67.91,679.1,3,Average
TXN000435,2024-06-13,CUST04562,PRD0651,Khobar,10,21.65,216.5,2,Poor
TXN000436,2019-12-06,CUST02646,PRD0335,Abha,3,239.45,718.35,3,Average
TXN000437,2022-05-25,CUST02127,PRD0160,Abha,1,76.65,76.65,2,Average
TXN000438,2025-01-07,CUST00578,PRD0558,Makkah,7,99.74,698.18,4,Good
TXN000439,2024-03-07,CUST01855,PRD0079,Riyadh South,5,186.66,933.3,1,Excellent
TXN000440,2020-09-16,CUST04811,PRD0390,Riyadh South,11,193.42,2127.62,3,Excellent
TXN000441,2025-10-11,CUST03349,PRD0781,Riyadh North,4,336.42,1345.68,4,Excellent
TXN000442,2019-04-11,CUST00758,PRD0271,Abha,8,465.69,3725.52,5,Excellent
TXN000443,2020-02-22,CUST02584,PRD0595,Khobar,10,66.97,669.7,5,Good
TXN000444,2022-05-29,CUST04524,PRD0744,Makkah,8,207.56,1660.48,3,Excellent
TXN000445,2019-07-05,CUST00764,PRD0226,Makkah,5,43.85,219.25,1,Excellent
TXN000446,2020-03-30,CUST00080,PRD0576,Dammam,11,56.27,618.97,1,Good
TXN000447,2020-10-03,CUST04811,PRD0323,Riyadh North,11,62.34,685.74,3,Average
TXN000448,2024-01-19,CUST00012,PRD0040,Hail,9,183.77,1653.93,3,Excellent
TXN000449,2023-05-02,CUST04124,PRD0465,Tabuk,2,151.48,302.96,5,Good
TXN000450,2019-10-11,CUST02898,PRD0023,Khobar,4,56.76,227.04,3,Average
TXN000451,2024-04-24,CUST03870,PRD0129,Hail,3,231.57,694.71,3,Excellent
TXN000452,2024-02-07,CUST01760,PRD0744,Tabuk,5,18.52,92.6,3,Average
TXN000453,2025-12-07,CUST04303,PRD0643,Tabuk,10,308.65,3086.5,1,Good
TXN000454,2021-10-08,CUST03221,PRD0624,Hail,2,355.47,710.94,3,Excellent
TXN000455,2021-01-31,CUST00581,PRD0646,Riyadh North,7,481.92,3373.44,4,Excellent
TXN000456,2021-07-07,CUST03694,PRD0172,Dammam,7,380.74,2665.18,2,Excellent
TXN000457,2025-03-29,CUST03249,PRD0047,Makkah,6,247.01,1482.06,1,Excellent
TXN000458,2019-11-29,CUST02723,PRD0028,Madinah,9,303.27,2729.43,4,Excellent
TXN000459,2020-11-09,CUST03183,PRD0330,Madinah,4,201.1,804.4,1,Excellent
TXN000460,2022-02-24,CUST03277,PRD0452,Tabuk,5,475.54,2377.7,5,Average
TXN000461,2025-04-18,CUST04251,PRD0388,Hail,11,319.89,3518.79,3,Average
TXN000462,2024-10-17,CUST02019,PRD0072,Khobar,8,11,88,1,Excellent
TXN000463,2019-08-08,CUST00589,PRD0467,Tabuk,8,6.94,55.52,4,Good
TXN000464,2024-05-22,CUST04879,PRD0321,Makkah,10,454.19,4541.9,2,Excellent
TXN000465,2023-12-25,CUST00606,PRD0541,Tabuk,2,59.77,119.54,1,Poor
TXN000466,2019-08-02,CUST01395,PRD0038,Riyadh South,5,309.96,1549.8,3,Average
TXN000467,2022-04-18,CUST04849,PRD0089,Khobar,6,170.42,1022.52,4,Average
TXN000468,2021-07-20,CUST04252,PRD0238,Madinah,4,334.46,1337.84,5,Poor
TXN000469,2022-11-03,CUST00893,PRD0384,Tabuk,3,118.26,354.78,1,Good
TXN000470,2021-08-17,CUST00454,PRD0369,Madinah,4,453.9,1815.6,5,Good
TXN000471,2023-04-25,CUST01757,PRD0642,Khobar,7,490.07,3430.49,1,Poor
TXN000472,2024-02-13,CUST01774,PRD0242,Hail,2,497.25,994.5,3,Poor
TXN000473,2020-09-25,CUST01248,PRD0280,Makkah,9,250.18,2251.62,5,Average
TXN000474,2024-11-24,CUST01996,PRD0386,Hail,6,485.03,2910.18,2,Poor
TXN000475,2023-05-09,CUST02137,PRD0567,Riyadh South,8,333.57,2668.56,2,Average
TXN000476,2025-06-19,CUST03946,PRD0206,Hail,2,447.8,895.6,4,Poor
TXN000477,2019-05-17,CUST04582,PRD0441,Riyadh South,1,185.82,185.82,4,Good
TXN000478,2022-08-01,CUST00995,PRD0474,Khobar,10,67.02,670.2,2,Average
TXN000479,2019-04-11,CUST04566,PRD0403,Hail,12,406.68,4880.16,2,Average
TXN000480,2021-12-13,CUST04855,PRD0403,Abha,5,203.32,1016.6,5,Poor
TXN000481,2019-03-05,CUST02685,PRD0105,Dammam,5,333,1665,4,Excellent
TXN000482,2021-08-03,CUST01084,PRD0614,Tabuk,12,122.48,1469.76,1,Poor
TXN000483,2023-06-17,CUST02967,PRD0766,Dammam,10,482.61,4826.1,2,Excellent
TXN000484,2022-09-10,CUST03191,PRD0025,Riyadh North,10,462.34,4623.4,1,Excellent
TXN000485,2019-11-25,CUST00454,PRD0114,Riyadh South,11,386.51,4251.61,3,Poor
TXN000486,2019-10-30,CUST03766,PRD0426,Makkah,2,423.81,847.62,5,Average
TXN000487,2021-10-30,CUST04213,PRD0790,Riyadh South,12,313.63,3763.56,2,Excellent
TXN000488,2021-08-04,CUST04556,PRD0002,Abha,1,337.93,337.93,2,Good
TXN000489,2024-12-14,CUST04694,PRD0311,Hail,11,485.9,5344.9,1,Poor
TXN000490,2024-05-12,CUST01787,PRD0131,Riyadh South,4,338.56,1354.24,1,Average
TXN000491,2021-12-10,CUST03820,PRD0542,Makkah,2,249.43,498.86,4,Average
TXN000492,2022-07-22,CUST01135,PRD0743,Jeddah Central,7,39.75,278.25,1,Good
TXN000493,2020-07-26,CUST00669,PRD0022,Abha,7,110.59,774.13,4,Average
TXN000494,2020-05-12,CUST01830,PRD0493,Riyadh North,7,36.25,253.75,2,Good
TXN000495,2023-08-21,CUST03575,PRD0269,Hail,2,346.69,693.38,2,Poor
TXN000496,2024-09-06,CUST04993,PRD0194,Hail,6,456.97,2741.82,1,Poor
TXN000497,2024-03-09,CUST01998,PRD0445,Jeddah Central,5,12.4,62,2,Excellent
TXN000498,2025-05-30,CUST02813,PRD0752,Jeddah Central,4,331,1324,5,Good
TXN000499,2023-07-06,CUST04936,PRD0466,Makkah,2,91.53,183.06,4,Average
TXN000500,2025-10-14,CUST01356,PRD0640,Jeddah Central,10,163.83,1638.3,3,Good
TXN000501,2025-11-23,CUST04262,PRD0425,Madinah,5,132.78,663.9,2,Poor
TXN000502,2025-01-29,CUST00952,PRD0446,Riyadh South,9,60.92,548.28,3,Good
TXN000503,2021-06-23,CUST04957,PRD0048,Abha,7,132.46,927.22,1,Average
TXN000504,2025-04-20,CUST02736,PRD0512,Dammam,8,47.16,377.28,3,Excellent
TXN000505,2023-05-11,CUST04348,PRD0716,Tabuk,3,391.1,1173.3,5,Excellent
TXN000506,2020-12-04,CUST01245,PRD0365,Riyadh North,10,53.49,534.9,3,Poor
TXN000507,2021-08-22,CUST01463,PRD0480,Khobar,3,62.53,187.59,4,Excellent
TXN000508,2021-06-05,CUST02433,PRD0150,Riyadh South,4,165.38,661.52,5,Excellent
TXN000509,2020-12-18,CUST04829,PRD0638,Hail,6,175.63,1053.78,4,Poor
TXN000510,2021-07-20,CUST04680,PRD0739,Makkah,8,485.23,3881.84,5,Average
TXN000511,2024-06-25,CUST00553,PRD0593,Hail,6,383,2298,2,Average
TXN000512,2024-01-24,CUST00528,PRD0276,Tabuk,11,47.24,519.64,2,Poor
TXN000513,2024-02-11,CUST03488,PRD0013,Jeddah Central,4,356.69,1426.76,3,Poor
TXN000514,2024-03-11,CUST02989,PRD0442,Abha,2,56.19,112.38,3,Good
TXN000515,2021-04-20,CUST04449,PRD0213,Riyadh North,1,399.26,399.26,3,Poor
TXN000516,2021-10-17,CUST01198,PRD0033,Hail,12,474.13,5689.56,2,Average
TXN000517,2025-04-07,CUST01404,PRD0143,Riyadh South,9,235.84,2122.56,1,Poor
TXN000518,2024-11-06,CUST03616,PRD0538,Makkah,4,46.2,184.8,4,Average
TXN000519,2022-04-05,CUST00022,PRD0558,Tabuk,6,78.93,473.58,2,Excellent
TXN000520,2019-09-20,CUST04509,PRD0632,Madinah,8,423.25,3386,2,Poor
TXN000521,2021-11-03,CUST01313,PRD0690,Tabuk,2,221.24,442.48,5,Poor
TXN000522,2021-05-07,CUST01287,PRD0645,Hail,7,166.49,1165.43,3,Average
TXN000523,2022-09-21,CUST00151,PRD0094,Dammam,11,356.14,3917.54,1,Excellent
TXN000524,2024-10-03,CUST04406,PRD0118,Madinah,10,155.27,1552.7,2,Good
TXN000525,2023-10-25,CUST00106,PRD0178,Makkah,4,346.59,1386.36,4,Excellent
TXN000526,2024-01-25,CUST00314,PRD0138,Jeddah Central,3,124.11,372.33,5,Good
TXN000527,2019-01-12,CUST01167,PRD0723,Madinah,4,336.48,1345.92,2,Poor
TXN000528,2022-09-17,CUST03562,PRD0210,Hail,10,61.79,617.9,2,Excellent
TXN000529,2025-10-18,CUST01812,PRD0115,Riyadh South,7,356.18,2493.26,4,Poor
TXN000530,2025-11-12,CUST02504,PRD0395,Riyadh North,9,238.27,2144.43,2,Good
TXN000531,2019-01-06,CUST02071,PRD0261,Riyadh South,6,142.83,856.98,1,Poor
TXN000532,2020-02-12,CUST03804,PRD0447,Riyadh North,7,135.63,949.41,1,Average
TXN000533,2022-04-03,CUST00818,PRD0753,Dammam,6,278.4,1670.4,1,Poor
TXN000534,2023-07-26,CUST03383,PRD0307,Jeddah Central,3,292.15,876.45,5,Excellent
TXN000535,2025-07-29,CUST02939,PRD0133,Riyadh North,5,52.47,262.35,3,Excellent
TXN000536,2025-11-02,CUST03406,PRD0418,Riyadh South,10,288.71,2887.1,2,Excellent
TXN000537,2022-09-13,CUST01310,PRD0167,Makkah,12,169.05,2028.6,2,Good
TXN000538,2025-03-13,CUST04492,PRD0050,Makkah,6,254.09,1524.54,4,Poor
TXN000539,2022-05-30,CUST00470,PRD0241,Madinah,6,461.01,2766.06,4,Poor
TXN000540,2020-12-15,CUST01626,PRD0349,Hail,12,435.83,5229.96,3,Excellent
TXN000541,2020-03-12,CUST01304,PRD0090,Dammam,2,457.74,915.48,3,Poor
TXN000542,2021-01-13,CUST04524,PRD0475,Abha,8,353.54,2828.32,2,Poor
TXN000543,2019-06-15,CUST02264,PRD0227,Abha,2,491.67,983.34,5,Excellent
TXN000544,2021-09-01,CUST02939,PRD0021,Abha,5,454.7,2273.5,5,Excellent
TXN000545,2025-08-25,CUST03538,PRD0483,Riyadh South,2,419.2,838.4,3,Good
TXN000546,2020-12-30,CUST02691,PRD0624,Madinah,4,187.15,748.6,3,Good
TXN000547,2019-07-05,CUST04617,PRD0334,Khobar,12,397.76,4773.12,4,Average
TXN000548,2023-12-28,CUST00724,PRD0508,Riyadh South,10,305.6,3056,2,Poor
TXN000549,2025-08-23,CUST02503,PRD0562,Dammam,4,14.07,56.28,4,Poor
TXN000550,2020-08-07,CUST00853,PRD0453,Riyadh South,5,165.94,829.7,4,Excellent
TXN000551,2025-02-28,CUST04674,PRD0584,Tabuk,6,484.15,2904.9,1,Excellent
TXN000552,2022-11-28,CUST01681,PRD0676,Makkah,3,94.86,284.58,4,Poor
TXN000553,2019-09-06,CUST03757,PRD0008,Khobar,9,101.9,917.1,1,Good
TXN000554,2024-09-10,CUST04807,PRD0651,Hail,10,444.62,4446.2,2,Excellent
TXN000555,2024-07-23,CUST00958,PRD0288,Makkah,7,451.74,3162.18,5,Poor
TXN000556,2025-06-22,CUST02690,PRD0609,Khobar,3,235.94,707.82,1,Good
TXN000557,2021-05-15,CUST04432,PRD0534,Abha,11,245.45,2699.95,3,Good
TXN000558,2024-10-03,CUST04595,PRD0375,Hail,12,323.14,3877.68,5,Poor
TXN000559,2024-09-30,CUST02116,PRD0668,Makkah,2,275.32,550.64,5,Poor
TXN000560,2023-06-10,CUST04657,PRD0714,Riyadh North,4,30.32,121.28,1,Poor
TXN000561,2021-08-29,CUST04771,PRD0509,Hail,10,145.86,1458.6,3,Average
TXN000562,2022-07-04,CUST02070,PRD0474,Madinah,11,450.82,4959.02,3,Excellent
TXN000563,2019-06-27,CUST01396,PRD0463,Khobar,7,292.86,2050.02,2,Poor
TXN000564,2022-11-07,CUST03703,PRD0292,Dammam,11,119.97,1319.67,5,Excellent
TXN000565,2023-05-21,CUST02793,PRD0032,Hail,12,133.26,1599.12,5,Good
TXN000566,2025-11-08,CUST04651,PRD0529,Riyadh North,6,477.63,2865.78,4,Poor
TXN000567,2023-01-30,CUST01827,PRD0519,Tabuk,6,227.97,1367.82,3,Poor
TXN000568,2025-03-11,CUST02535,PRD0074,Makkah,7,241.09,1687.63,3,Excellent
TXN000569,2024-06-25,CUST03628,PRD0711,Riyadh South,4,33.11,132.44,4,Poor
TXN000570,2023-05-08,CUST01584,PRD0097,Dammam,11,320.23,3522.53,1,Excellent
TXN000571,2024-07-07,CUST04784,PRD0521,Jeddah Central,9,112.87,1015.83,2,Good
TXN000572,2021-03-19,CUST02315,PRD0733,Riyadh North,12,253.02,3036.24,2,Good
TXN000573,2023-08-02,CUST01065,PRD0596,Abha,10,303.99,3039.9,3,Excellent
TXN000574,2021-02-06,CUST01133,PRD0230,Khobar,2,383.66,767.32,3,Good
TXN000575,2020-10-11,CUST02712,PRD0470,Riyadh South,4,160.21,640.84,3,Poor
TXN000576,2020-09-30,CUST01544,PRD0269,Jeddah Central,10,346.54,3465.4,2,Good
TXN000577,2022-01-02,CUST03473,PRD0494,Hail,8,42.04,336.32,3,Excellent
TXN000578,2025-07-24,CUST03016,PRD0249,Dammam,12,181.68,2180.16,4,Excellent
TXN000579,2020-09-01,CUST03853,PRD0038,Madinah,1,208.48,208.48,1,Good
TXN000580,2023-09-09,CUST02953,PRD0317,Hail,5,468.82,2344.1,3,Poor
TXN000581,2023-05-24,CUST04618,PRD0114,Makkah,3,58.35,175.05,5,Excellent
TXN000582,2020-08-27,CUST00117,PRD0490,Khobar,11,367.55,4043.05,3,Excellent
TXN000583,2023-11-28,CUST01261,PRD0753,Jeddah Central,7,56.17,393.19,2,Good
TXN000584,2019-04-19,CUST03435,PRD0374,Abha,7,151.54,1060.78,3,Good
TXN000585,2019-01-18,CUST02787,PRD0263,Hail,6,188.01,1128.06,3,Excellent
TXN000586,2020-05-31,CUST03512,PRD0418,Riyadh North,4,354.32,1417.28,4,Poor
TXN000587,2024-06-18,CUST02553,PRD0787,Makkah,9,304.83,2743.47,2,Good
TXN000588,2024-06-22,CUST04921,PRD0420,Riyadh North,4,290.4,1161.6,3,Poor
TXN000589,2019-05-25,CUST02001,PRD0030,Khobar,9,93.08,837.72,5,Poor
TXN000590,2020-08-05,CUST01506,PRD0435,Jeddah Central,10,13.6,136,1,Poor
TXN000591,2023-03-15,CUST00854,PRD0346,Tabuk,11,16.57,182.27,5,Excellent
TXN000592,2023-11-04,CUST00550,PRD0659,Dammam,8,16.76,134.08,1,Good
TXN000593,2019-06-08,CUST01711,PRD0058,Madinah,4,294.09,1176.36,3,Excellent
TXN000594,2024-02-16,CUST01341,PRD0447,Riyadh South,10,240.43,2404.3,4,Good
